Itaxon_id	taxon_name	taxon_rank	taxon_clade	phylum	subphylum	class	subclass	order	suborder	superfamily	family	taxon_subfamily	tribe	taxon_genus	taxon_subgenus	pbdb_taxon_no	max_length	max_area	max_vol	extinct_max_length	extinct_max_area	extinct_max_vol	fad_int	lad_int	fad_age	lad_age	range_source	range_year	in_sepkoski	tiering	motility	feeding	ecospace	diet	calc_max_vol	extinct_calc_max_vol	extant	eco_ref	marine	brackish	freshwater	terrestrial
41011	Himerometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Himerometra		32652	7.5175	27.2037	83.5608	7.5175	27.2037	83.5608	Ypresian	Holocene	56	0	Sepkoski	2002	t	2	4	1	241		135.0046275	135.0046275	t		t		f	f
48544	Stiremetra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Stiremetra		32673	7.52	39.8668	179.4006	7.52	39.8668	179.4006	Aquitanian	Holocene	23.03	0	Sepkoski	2002	t	2	4	1	241		135.1388969	135.1388969	t		t		f	f
49028	Stenometra	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Stenometra		32672	7.55	43.4849	212.5927	7.55	43.4849	212.5927	Aquitanian	Holocene	23.03	0	Sepkoski	2002	t	2	4	1	241		136.7570676	136.7570676	t		t		f	f
165871	Chondrometra	genus		Echinodermata		Crinoidea		Comatulida		Tropiometroidea	Charitometridae			Chondrometra			7.566666667	42.0754	198.5957	7.566666667	42.0754	198.5957	Holocene	Holocene	0.0117	0	Treatise	2011	f						137.6615979	137.6615979	t		t		f	f
165623	Rouxicrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Phrynocrinidae			Rouxicrinus			7.8525	30.4975	100.5401	7.8525	30.4975	100.5401	Holocene	Holocene	0.0117	0	Treatise	1978	f						153.799853	153.799853	t		t		f	f
116547	Aphanopora	genus		Echinodermata		Echinoidea		Neolampadoida			Neolampadidae			Aphanopora			7.2375	136.9352	804.0557	7.2375	136.9352	804.0557	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2				155.6400102	155.6400102	t		t		f	f
49030	Notolampas	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida	Neolampadina		Neolampadidae			Notolampas		33501	7.78	148.116	689.2333	7.78	148.116	689.2333	Aquitanian	Holocene	23.03	0	Sepkoski	2002	t	3	2	2	322		189.8066758	189.8066758	t		t		f	f
165906	Crotalometra	genus		Echinodermata		Crinoidea		Comatulida		Tropiometroidea	Thalassometridae			Crotalometra			8.485	50.3806	253.9183	8.485	50.3806	253.9183	Holocene	Holocene	0.0117	0	Treatise	2011	f						193.8826294	193.8826294	t		t		f	f
165408	Sinometra	genus		Echinodermata		Crinoidea				Tropiometroidea	Asterometridae			Sinometra			8.49	56.6116	293.4367	8.49	56.6116	293.4367	Holocene	Holocene	0.0117	0	Treatise	1978	f						194.2243961	194.2243961	t		t		f	f
165625	Zeuctocrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Phrynocrinidae			Zeuctocrinus			8.495	42.3669	179.3533	8.495	42.3669	179.3533	Holocene	Holocene	0.0117	0	Treatise	1978	f						194.5665635	194.5665635	t		t		f	f
41506	Fibularia	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Fibulariidae			Fibularia		33128	7.892	41.1075		7.892	41.1075		Ypresian	Holocene	56	0	Sepkoski	2002	t	3	2	2	322		197.4037242	197.4037242	t		t		f	f
165918	Oceanometra	genus		Echinodermata		Crinoidea		Comatulida		Tropiometroidea	Thalassometridae			Oceanometra			8.54	55.8047	309.5303	8.54	55.8047	309.5303	Holocene	Holocene	0.0117	0	Treatise	2011	f						197.6641404	197.6641404	t		t		f	f
165627	Guillecrinus	genus		Echinodermata		Crinoidea			Guillecrinina		Guillecrinidae			Guillecrinus			8.553333333	57.4593	260.6055	8.553333333	57.4593	260.6055	Holocene	Holocene	0.0117	0	Treatise	1978	f						198.5882027	198.5882027	t		t		f	f
41513	Notocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Notocrinus		32658	8.806666667	58.8153	333.4177	8.806666667	58.8153	333.4177	Ypresian	Holocene	56	0	Sepkoski	2002	t	2	4	1	241		216.6958223	216.6958223	t		t		f	f
47504	Atopocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Disparida							Atopocrinus		31885	9.14	65.6118	351.6795	9.14	65.6118	351.6795	Holocene	Holocene	0.0117	0	Treatise	2011	t	2	4	1	241		242.151527	242.151527	t		t		f	f
49667	Nudechinus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Toxopneustidae			Nudechinus		33058	8.548148148	57.3897	191.299	8.548148148	57.3897	191.299	Langhian	Holocene	15.97	0	Sepkoski	2002	t	3	2	0			245.8044524	245.8044524	t		t		f	f
166041	Zenometra	genus		Echinodermata		Crinoidea		Comatulida		Antedonoidea	Zenometridae			Zenometra			9.231428571	66.9311	293.7317	9.231428571	66.9311	293.7317	Holocene	Holocene	0.0117	0	Treatise	2011	f						249.4655385	249.4655385	t		t		f	f
165900	Thalassometra	genus		Echinodermata		Crinoidea		Comatulida		Tropiometroidea	Thalassometridae			Thalassometra			9.405	69.4716	337.8637	9.405	69.4716	337.8637	Holocene	Holocene	0.0117	0	Treatise	2011	f						263.752367	263.752367	t		t		f	f
165674	Dumetocrinus	genus		Echinodermata		Crinoidea		Hyocrinidae			Hyocrinidae			Dumetocrinus			9.42	43.9468	174.0293	9.42	43.9468	174.0293	Holocene	Holocene	0.0117	0	Treatise	1978	f						265.0119763	265.0119763	t		t		f	f
48567	Pseudocentrotus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Toxopneustidae			Pseudocentrotus		33031	8.80754717	57.2972	259.7474	8.80754717	57.2972	259.7474	Aquitanian	Holocene	23.03	0	Sepkoski	2002	t	3	2	0			266.8314147	266.8314147	t		t		f	f
165875	Glyptometra	genus		Echinodermata		Crinoidea		Comatulida		Tropiometroidea	Charitometridae			Glyptometra			9.568	64.476	368.8029	9.568	64.476	368.8029	Holocene	Holocene	0.0117	0	Treatise	2011	f						277.6553957	277.6553957	t		t		f	f
165614	Naumachocrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Bourguetricrinidae	Bathycrininae		Naumachocrinus			9.576666667	72.0309	197.3646	9.576666667	72.0309	197.3646	Holocene	Holocene	0.0117	0	Treatise	1978	f						278.4079649	278.4079649	t		t		f	f
165982	Heliometra	genus		Echinodermata		Crinoidea		Comatulida		Antedonoidea	Antedonidae	Heliometrinae		Heliometra			9.633333333	67.0852	396.5482	9.633333333	67.0852	396.5482	Holocene	Holocene	0.0117	0	Treatise	2011	f						283.3620908	283.3620908	t		t		f	f
50661	Neocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Articulata	Isocrinida			Isocrinidae			Neocrinus		153360	9.883333333	69.7059	417.3061	9.883333333	69.7059	417.3061	Holocene	Holocene	0.0117	0	Treatise	2011	t	2	4	1	241		305.9193737	305.9193737	t		t		f	f
48033	Echinocyamus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Fibulariidae			Echinocyamus		33122	9.9225	65.7544		9.9225	65.7544		Maastrichtian	Holocene	72.1	0	Sepkoski	2002	t	3	2	2	322		370.1443036	370.1443036	t		t		f	f
165621	Septocrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Septocrnidae			Septocrinus			10.61333333	88.4695	557.9475	10.61333333	88.4695	557.9475	Holocene	Holocene	0.0117	0	Treatise	1978	f						378.5569997	378.5569997	t		t		f	f
166045	Sarametra	genus		Echinodermata		Crinoidea		Comatulida		Antedonoidea	Zenometridae			Sarametra			10.678	89.5509	327.6367	10.678	89.5509	327.6367	Holocene	Holocene	0.0117	0	Treatise	2011	f						385.494577	385.494577	t		t		f	f
165410	Calometra	genus		Echinodermata		Crinoidea				Tropiometroidea	Calometridae			Calometra			10.68	53.5997	228.3345	10.68	53.5997	228.3345	Holocene	Holocene	0.0117	0	Treatise	1978	f						385.7104794	385.7104794	t		t		f	f
115975	Sterechinus	genus		Echinodermata		Echinoidea		Echinoida			Echinidae			Sterechinus			10.14130435	73.3469		10.14130435	73.3469		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2				392.9888775	392.9888775	t		t		f	f
165027	Hypalocrinus	genus	Ambulacraria	Echinodermata		Crinoidea	Articulata	Isocrinida	Isocrinina		Isocrinidae	Isocrininae		Hypalocrinus		173124	10.8	59.6306	279.4686	10.8	59.6306	279.4686	Burdigalian	Holocene	20.44	0	Treatise	2011	f						398.812397	398.812397	t		t		f	f
55519	Cyathidium	genus	Ambulacralia	Echinodermata		Crinoidea		Cyrtocrinida						Cyathidium		32557	11.03333333			11.03333333			Tithonian	Holocene	152.1	0	Sepkoski	2002	t	2	4	1	241		425.129636	425.129636	t		t		f	f
165417	Pectinometra	genus		Echinodermata		Crinoidea				Tropiometroidea	Calometridae			Pectinometra			11.62	59.3211	257.0582	11.62	59.3211	257.0582	Holocene	Holocene	0.0117	0	Treatise	1978	f						496.3480708	496.3480708	t		t		f	f
165305	Comatula	genus		Echinodermata		Crinoidea				Comasteroidea	Comasteridae	Comatuline		Comatula			11.8	3.6148	3.7738	11.8	3.6148	3.7738	Holocene	Holocene	0.0117	0	Treatise	1978	f						519.6905018	519.6905018	t		t		f	f
165616	Caledonicrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Bourguetricrinidae	Caledonicrininae		Caledonicrinus			12.145	82.7002	478.0071	12.145	82.7002	478.0071	Holocene	Holocene	0.0117	0	Treatise	1978	f						566.4500111	566.4500111	t		t		f	f
41013	Nemaster	genus	Ambulacralia	Echinodermata		Crinoidea		Comatulida						Nemaster		32657	12.34	72.8824	365.3839	12.34	72.8824	365.3839	Ypresian	Holocene	56	0	Sepkoski	2002	t	2	4	1	241		594.0770959	594.0770959	t		t		f	f
52241	Salenia	genus	Calycina	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Salenioida			Saleniidae			Salenia		32903	12.15	115.9424	604.8331	12.15	115.9424	604.8331	Oxfordian	Holocene	163.5	0	Sepkoski	2002	t	3	2	5	325		645.4599861	645.4599861	t		t		f	f
165630	Vityazicrinus	genus		Echinodermata		Crinoidea			Guillecrinina		Guillecrinidae			Vityazicrinus			12.81333333	84.4669	472.6391	12.81333333	84.4669	472.6391	Holocene	Holocene	0.0117	0	Treatise	1978	f						664.8355956	664.8355956	t		t		f	f
165057	Endoxocrinus (Endoxocrinus)	subgenus		Echinodermata		Crinoidea		Isocrinida	Isocrinina		Isselicrinidae	Diplocrininae		Endoxocrinus	Endoxocrinus		13.208	120.582	934.4302	13.208	120.582	934.4302	Holocene	Holocene	0.0117	0	Treatise	2011	f						727.9516108	727.9516108	t		t		f	f
165685	Thalassocrinus	genus		Echinodermata		Crinoidea		Hyocrinidae			Hyocrinidae			Thalassocrinus			13.75	148.4893	921.6238	13.75	148.4893	921.6238	Holocene	Holocene	0.0117	0	Treatise	1978	f						820.9531829	820.9531829	t		t		f	f
165992	Promachocrinus	genus		Echinodermata		Crinoidea		Comatulida		Antedonoidea	Antedonidae	Heliometrinae		Promachocrinus			14.61	165.2352	1586.258	14.61	165.2352	1586.258	Holocene	Holocene	0.0117	0	Treatise	2011	f						984.2101694	984.2101694	t		t		f	f
116429	Idiobryssus	genus		Echinodermata		Echinoidea		Spatangoida	Micrasterina		Brissidae			Idiobryssus			14.41	142.7525	746.7542	14.41	142.7525	746.7542	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		1031.078459	1031.078459	t		t		f	f
116271	Echinosigra	genus		Echinodermata		Echinoidea		Holasteroida			Pourtalesiidae			Echinosigra			14.4247346	64.7359	182.4814	14.4247346	64.7359	182.4814	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2				1033.975843	1033.975843	t		t		f	f
39338	Calamocrinus	genus	Ambulacralia	Echinodermata		Crinoidea		Cyrtocrinida						Calamocrinus		32552	15.595	191.012	1476.5227	15.595	191.012	1476.5227	Danian	Holocene	66	0	Sepkoski	2002	t	2	4	1	241		1196.188545	1196.188545	t		t		f	f
116073	Mortonia	genus		Echinodermata		Echinoidea		Clypeasteroida	Laganina		Fibulariidae			Mortonia			15.288	148.5046		15.288	148.5046		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		1212.884908	1212.884908	t		t		f	f
165676	Feracrinus	genus		Echinodermata		Crinoidea		Hyocrinidae			Hyocrinidae			Feracrinus			16.02666667	201.7327	1838.9056	16.02666667	201.7327	1838.9056	Holocene	Holocene	0.0117	0	Treatise	1978	f						1297.926819	1297.926819	t		t		f	f
165059	Endoxocrinus (Diplocrinus)	subgenus		Echinodermata		Crinoidea		Isocrinida	Isocrinina		Isselicrinidae	Diplocrininae		Endoxocrinus	Diplocrinus		16.65	132.7303	898.1419	16.65	132.7303	898.1419	Holocene	Holocene	0.0117	0	Treatise	2011	f						1454.760651	1454.760651	t		t		f	f
165682	Ptilocrinus	genus		Echinodermata		Crinoidea		Hyocrinidae			Hyocrinidae			Ptilocrinus			17.35666667	236.6042	1414.8934	17.35666667	236.6042	1414.8934	Holocene	Holocene	0.0117	0	Treatise	1978	f						1647.254446	1647.254446	t		t		f	f
165610	Discolocrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Bourguetricrinidae	Bathycrininae		Discolocrinus			17.39	237.5139	1979.2826	17.39	237.5139	1979.2826	Holocene	Holocene	0.0117	0	Treatise	1978	f						1656.730351	1656.730351	t		t		f	f
114893	Porcellanaster	genus		Echinodermata		Asteroidea		Paxillosida	Cribellina		Porcellanasteridae			Porcellanaster			15.47	751.8488		15.47	751.8488		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	0			1673.042242	1673.042242	t		t		f	f
38642	Rhynchopygus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida		Cassidulina	Cassidulidae			Rhynchopygus		33253	19.29271391	272.8863	1693.7142	19.29271391	272.8863	1693.7142	Cenomanian	Holocene	100.5	0	Sepkoski	2002	t	3	2	2	322		2297.481915	2297.481915	t		t		f	f
165912	Koehlermetra	genus		Echinodermata		Crinoidea		Comatulida		Tropiometroidea	Thalassometridae			Koehlermetra			19.42666667	192.8569	1625.141	19.42666667	192.8569	1625.141	Holocene	Holocene	0.0117	0	Treatise	2011	f						2307.009575	2307.009575	t		t		f	f
116028	Micropetalon	genus		Echinodermata		Echinoidea		Holectypoida	Echinoneina		Echinoneidae			Micropetalon			20.885	301.4879		20.885	301.4879		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2				2856.387219	2856.387219	t		t		f	f
48228	Cassidulus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida		Cassidulina	Cassidulidae			Cassidulus		33197	21.13578623	226.1797	1073.5995	21.13578623	226.1797	1073.5995	Maastrichtian	Holocene	72.1	0	Sepkoski	2002	t	3	2	2	322		2951.552941	2951.552941	t		t		f	f
164932	Neogymnocrinus	genus		Echinodermata		Crinoidea		Cyrtocrinidia	Cyrtocrinina	Eugeniacrinitoidea	Sclerocrinidae			Neogymnocrinus			21.64	367.7938	3713.9	21.64	367.7938	3713.9	Holocene	Holocene	0.0117	0	Treatise	1978	f						3185.228555	3185.228555	t		t		f	f
52709	Cenocrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Articulata	Isocrinida			Isocrinidae			Cenocrinus		32605	21.91	292.1071	3305.6781	21.91	292.1071	3305.6781	Holocene	Holocene	0.0117	0	Treatise	2011	t	2	4	1	241		3305.522718	3305.522718	t		t		f	f
165072	Proisocrinus	genus		Echinodermata		Crinoidea		Isocrinida	Isocrinina		Proisocrinidae			Proisocrinus			22.02666667	379.7862	5558.3814	22.02666667	379.7862	5558.3814	Holocene	Holocene	0.0117	0	Treatise	2011	f						3358.423391	3358.423391	t		t		f	f
42400	Brissus	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Brissus		33360	23.80666667	351.5793	2922.0148	23.80666667	351.5793	2922.0148	Lutetian	Holocene	47.8	0	Sepkoski	2002	t	3	2	2	322		4092.123253	4092.123253	t		t		f	f
116484	Nacospatangus (Nacospatangus)	subgenus		Echinodermata		Echinoidea		Spatangoida	Micrasterina		Spatangidae			Nacospatangus	Nacospatangus		24.32855458	410.8975	3799.7738	24.32855458	410.8975	3799.7738	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		4343.170725	4343.170725	t		t		f	f
116399	Anabrissus	genus		Echinodermata		Echinoidea		Spatangoida	Micrasterina		Brissidae			Anabrissus			24.80666667	359.9829	3524.6329	24.80666667	359.9829	3524.6329	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		4581.564638	4581.564638	t		t		f	f
116257	Plexechinus	genus		Echinodermata		Echinoidea		Holasteroida			Urechinidae			Plexechinus			25.23969392	377.2723	3593.4228	25.23969392	377.2723	3593.4228	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2				4804.515284	4804.515284	t		t		f	f
49670	Pourtalesia	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Holasteroida			Pourtalesiidae			Pourtalesia		33319	25.30248577	222.2579		25.30248577	222.2579		Langhian	Holocene	15.97	0	Sepkoski	2002	t	3	2	0			4837.405296	4837.405296	t		t		f	f
36888	Coelopleurus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Arbacioida			Arbaciidae			Coelopleurus		32946	26.425	548.4283	4155.8679	26.425	548.4283	4155.8679	Campanian	Holocene	83.6	0	Sepkoski	2002	t	3	2	4	324		5449.715445	5449.715445	t		t		f	f
48564	Erbechinus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Temnopleuridae			Erbechinus		33009	26.71538462	560.5479	4524.6278	26.71538462	560.5479	4524.6278	Aquitanian	Holocene	23.03	0	Sepkoski	2002	t	3	2	0			5615.728449	5615.728449	t		t		f	f
165668	Anachalypsicrinus	genus		Echinodermata		Crinoidea		Hyocrinidae			Hyocrinidae			Anachalypsicrinus			26.54666667	553.4901	7374.9484	26.54666667	553.4901	7374.9484	Holocene	Holocene	0.0117	0	Treatise	1978	f						5867.848398	5867.848398	t		t		f	f
116531	Pycnolampas	genus		Echinodermata		Echinoidea		Spatangoida	Asterostomatina		Asterostomatidae			Pycnolampas			27.38878975	459.1316	4245.6894	27.38878975	459.1316	4245.6894	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		6012.996613	6012.996613	t		t		f	f
116496	Homolampas	genus		Echinodermata		Echinoidea		Spatangoida	Micrasterina		Loveniidae			Homolampas			28.66497293	460.8159		28.66497293	460.8159		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		6813.923619	6813.923619	t		t		f	f
116522	Paleotrema	genus		Echinodermata		Echinoidea		Spatangoida	Asterostomatina		Asterostomatidae			Paleotrema			29.4664731	489.9311	4943.6916	29.4664731	489.9311	4943.6916	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		7349.900085	7349.900085	t		t		f	f
165618	Phrynocrinus	genus		Echinodermata		Crinoidea			Bouguetricrinina		Phrynocrinidae	Phrynocrininae		Phrynocrinus			28.64444444	410.7006	4998.3784	28.64444444	410.7006	4998.3784	Holocene	Holocene	0.0117	0	Treatise	1978	f						7365.932594	7365.932594	t		t		f	f
116510	Genicopatagus	genus		Echinodermata		Echinoidea		Spatangoida	Asterostomatina		Asterostomatidae			Genicopatagus			30.08650153	706.1163	7852.1441	30.08650153	706.1163	7852.1441	Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		7782.376516	7782.376516	t		t		f	f
51623	Arbacia	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Arbacioida			Arbaciidae			Arbacia		32938	32.31	819.9055	9341.4566	32.31	819.9055	9341.4566	Chattian	Holocene	28.1	0	Sepkoski	2002	t	3	2	4	324		9465.280363	9465.280363	t		t		f	f
116315	Hemiaster (Trachyaster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Hemiasteridae			Hemiaster	Trachyaster	33391	33.39	855.1791	14555.149	33.39	855.1791	14555.149	Aptian	Holocene	125	0	Treatise	1966	f	3	2	2	322		10359.54203	10359.54203	t		t		f	f
39336	Studeria	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida	Neolampadina		Neolampadidae			Studeria		33257	34.50231376	663.8646	6275.7337	34.50231376	663.8646	6275.7337	Danian	Holocene	66	0	Sepkoski	2002	t	3	2	2	322		11334.87596	11334.87596	t		t		f	f
32780	Tylocidaris	genus	Ambulacralia	Echinodermata	Echinozoa	Echinoidea	Cidaroidea	Cidaroida		Cidaridea	Psychocidaridae			Tylocidaris		32842	35.17777778	954.1063		35.17777778	954.1063		Albian	Holocene	113	0	Sepkoski	2002	t	3	2	4	324		11954.62721	11954.62721	t		t		f	f
41553	Opechinus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Temnopleuridae			Opechinus		33023	36.51538462	1047.229	18259.3766	36.51538462	1047.229	18259.3766	Ypresian	Holocene	56	0	Sepkoski	2002	t	3	2	0			13244.53952	13244.53952	t		t		f	f
39347	Metacrinus	genus	Ambulacralia	Echinodermata		Crinoidea	Articulata	Isocrinida			Isocrinidae			Metacrinus		32616	34.96666667	911.9923	20190.4973	34.96666667	911.9923	20190.4973	Danian	Holocene	66	0	Sepkoski	2002	t	2	4	1	241		13371.23322	13371.23322	t		t		f	f
41008	Peronella	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Laganidae			Peronella		33157	36.68	1041.4238		36.68	1041.4238		Ypresian	Holocene	56	0	Sepkoski	2002	t	3	2	2	322		13409.12499	13409.12499	t		t		f	f
116304	Hemiaster (Hemiaster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Hemiasteridae			Hemiaster	Hemiaster	33391	37.1	1043.7329	20791.1593	37.1	1043.7329	20791.1593	Aptian	Holocene	125	0	Treatise	1966	f	3	2	2	322		13834.92359	13834.92359	t		t		f	f
165664	Hyocrinus	genus		Echinodermata		Crinoidea		Hyocrinidae			Hyocrinidae			Hyocrinus			35.51764706	990.7823	3248.2119	35.51764706	990.7823	3248.2119	Holocene	Holocene	0.0117	0	Treatise	1978	f						14011.0585	14011.0585	t		t		f	f
32784	Benthopecten	genus	Neoasteroidea	Echinodermata	Asterozoa	Asteroidea		Notomyotida			Benthopectinidae	Benthopectininae		Benthopecten		31482	36.98368427	4297.0481		36.98368427	4297.0481		Albian	Holocene	113	0	Sepkoski	2002	t	3	2	0			17827.99383	17827.99383	t		t		f	f
51627	Echinocardium	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina	Spatangidea	Spatangidae			Echinocardium		33377	41.23945196	1318.8221	25608.1967	41.23945196	1318.8221	25608.1967	Chattian	Holocene	28.1	0	Sepkoski	2002	t	3	2	2	322		18497.42503	18497.42503	t		t		f	f
116311	Hemiaster (Leymeriaster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Hemiasteridae			Hemiaster	Leymeriaster	33391	42.74	1380.9841	29092.7323	42.74	1380.9841	29092.7323	Aptian	Holocene	125	0	Treatise	1966	f	3	2	2	322		20404.6419	20404.6419	t		t		f	f
53002	Hupea	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Clypeasteroida	Scutellina		Laganidae			Hupea		33134	42.74666667	1409.6248		42.74666667	1409.6248		Zanclean	Holocene	5.333	0	Sepkoski	2002	t	3	2	2	322		20413.38197	20413.38197	t		t		f	f
41499	Apatopygus	genus	Neognathostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Cassiduloida			Apatopygidae			Apatopygus		33189	43.11087923	1258.4681		43.11087923	1258.4681		Ypresian	Holocene	56	0	Sepkoski	2002	t	3	2	2	322		20894.49253	20894.49253	t		t		f	f
41539	Moira	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Paleopneustina		Schizasteridae			Moira		33433	43.17333333	1342.5409	29154.0217	43.17333333	1342.5409	29154.0217	Ypresian	Holocene	56	0	Sepkoski	2002	t	3	2	2	322		20977.70867	20977.70867	t		t		f	f
51621	Echinoneus	genus	Irregularia	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Echinoneoida			Echinoneidae			Echinoneus		33092	43.41	1308.1919	18393.1786	43.41	1308.1919	18393.1786	Chattian	Holocene	28.1	0	Sepkoski	2002	t	3	2	4	324		21294.96335	21294.96335	t		t		f	f
116306	Hemiaster (Bolbaster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Hemiasteridae			Hemiaster	Bolbaster	148890	43.44	1441.1315	33962.6654	43.44	1441.1315	33962.6654	Aptian	Holocene	125	0	Treatise	1966	f	3	2	2	322		21335.39513	21335.39513	t		t		f	f
41542	Palaeostoma	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Palaeostomatidae			Palaeostoma		33445	45.51	1428.3091		45.51	1428.3091		Ypresian	Holocene	56	0	Sepkoski	2002	t	3	2	2	322		24244.3475	24244.3475	t		t		f	f
37241	Cyclaster	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Brissidina		Brissidae			Cyclaster		33371	46.15	1647.7489	36283.4298	46.15	1647.7489	36283.4298	Campanian	Holocene	83.6	0	Sepkoski	2002	t	3	2	2	322		25192.00859	25192.00859	t		t		f	f
116449	Neopneustes	genus		Echinodermata		Echinoidea		Spatangoida	Micrasterina		Brissidae			Neopneustes			46.97093428	1432.6557		46.97093428	1432.6557		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	2	322		26441.61348	26441.61348	t		t		f	f
39349	Abatus	genus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Paleopneustina		Schizasteridae			Abatus		33338	47.04	1681.2497		47.04	1681.2497		Danian	Holocene	66	0	Sepkoski	2002	t	3	2	2	322		26548.50203	26548.50203	t		t		f	f
116313	Hemiaster (Mecaster)	subgenus	Atelostomata	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Spatangoida	Hemiasterina		Hemiasteridae			Hemiaster	Mecaster	33391	47.33	1698.8013	32186.6221	47.33	1698.8013	32186.6221	Aptian	Holocene	125	0	Treatise	1966	f	3	2	2	322		27000.31386	27000.31386	t		t		f	f
48549	Stirechinus	genus	Echinacea	Echinodermata	Echinozoa	Echinoidea	Euechinoidea	Camarodonta			Echinidae			Stirechinus		33064	49.65	1923.45	45966.5808	49.65	1923.45	45966.5808	Aquitanian	Holocene	23.03	0	Sepkoski	2002	t	3	2	0			30791.57785	30791.57785	t		t		f	f
116628	Psychocidaris	genus		Echinodermata		Echinoidea	Perischoechinoida	Cidaroida			Psychocidaridae			Psychocidaris			51.28888889	1942.4972		51.28888889	1942.4972		Holocene	Holocene	0.0117	0	Treatise	1966	f	3	2	4	324		33663.3521	33663.3521	t		t		f	f
